,paper,doi,research_field_label
314,http://orkg.org/orkg/resource/R156121,10.18653/v1/n18-1059,Natural Language Processing
315,http://orkg.org/orkg/resource/R156187,10.1021/ic2014013,Physical Chemistry
316,http://orkg.org/orkg/resource/R156216,10.1039/b707398d,Physical Chemistry
317,http://orkg.org/orkg/resource/R156228,10.1021/ma401513b,Physical Chemistry
318,http://orkg.org/orkg/resource/R156272,10.1002/chem.201302091,Physical Chemistry
319,http://orkg.org/orkg/resource/R156292,10.1021/ja012247h,Physical Chemistry
320,http://orkg.org/orkg/resource/R159003,10.1016/j.molliq.2021.117318,Inorganic Chemistry
321,http://orkg.org/orkg/resource/R159008,10.1134/s1070363218060038,Inorganic Chemistry
322,http://orkg.org/orkg/resource/R159580,10.1007/978-3-642-14192-8_5,Science
323,http://orkg.org/orkg/resource/R159585,10.1145/2038476.2038497,Science
324,http://orkg.org/orkg/resource/R159590,10.1109/quatic.2012.35,Science
325,http://orkg.org/orkg/resource/R159596,10.1145/2470654.2466152,Science
326,http://orkg.org/orkg/resource/R159604,10.1109/re.2018.00-20,Science
327,http://orkg.org/orkg/resource/R159609,10.1007/978-3-030-15538-4_10,Science
328,http://orkg.org/orkg/resource/R159614,10.1007/978-3-030-44429-7_19,Science
329,http://orkg.org/orkg/resource/R159618,10.1145/2393596.2393631,Science
330,http://orkg.org/orkg/resource/R159623,10.1145/2509578.2514737,Science
331,http://orkg.org/orkg/resource/R159628,10.1007/s00766-015-0231-5,Science
332,http://orkg.org/orkg/resource/R159632,10.1109/icsmc.1992.271669,Science
333,http://orkg.org/orkg/resource/R159637,10.1145/203356.203368,Science
334,http://orkg.org/orkg/resource/R159642,10.1109/32.738338,Science
335,http://orkg.org/orkg/resource/R159647,10.1145/632716.632790,Science
336,http://orkg.org/orkg/resource/R159652,10.1109/icre.2004.1335700,Science
337,http://orkg.org/orkg/resource/R159657,10.1109/ms.2006.84,Science
338,http://orkg.org/orkg/resource/R159662,10.1109/mere.2006.1,Science
339,http://orkg.org/orkg/resource/R159671,10.1109/mere.2008.4,Science
340,http://orkg.org/orkg/resource/R159675,10.1109/mere.2008.2,Science
341,http://orkg.org/orkg/resource/R159681,10.1145/1449814.1449868,Science
342,http://orkg.org/orkg/resource/R159686,10.1145/1753326.1753350,Science
343,http://orkg.org/orkg/resource/R159695,10.1109/mere.2011.6043940,Science
344,http://orkg.org/orkg/resource/R159700,10.1145/2897053.2897071,Science
345,http://orkg.org/orkg/resource/R159706,10.5281/ZENODO.59011,Science
346,http://orkg.org/orkg/resource/R159710,10.1109/rew.2019.00039,Science
347,http://orkg.org/orkg/resource/R159714,10.1109/mere.2006.6,Science
348,http://orkg.org/orkg/resource/R159719,10.1109/case.1995.465308,Science
349,http://orkg.org/orkg/resource/R159724,10.1007/978-3-030-03673-7_11,Science
350,http://orkg.org/orkg/resource/R159735,10.1109/d4re.2018.00011,Science
351,http://orkg.org/orkg/resource/R159762,10.1145/347642.347666,Science
352,http://orkg.org/orkg/resource/R159774,10.1109/rew.2017.17,Science
353,http://orkg.org/orkg/resource/R159798,10.1109/rew53955.2021.00014,Science
354,http://orkg.org/orkg/resource/R159971,10.5369/JSST.2010.19.1.031,Science
355,http://orkg.org/orkg/resource/R159975,10.1109/transducers.2011.5969561,Science
356,http://orkg.org/orkg/resource/R159979,10.1109/transducers.2011.5969209,Science
357,http://orkg.org/orkg/resource/R159984,10.1109/led.2014.2379262,Science
358,http://orkg.org/orkg/resource/R159988,10.1016/j.matdes.2018.07.014,Science
359,http://orkg.org/orkg/resource/R159996,10.1016/j.mtcomm.2020.101493,Science
360,http://orkg.org/orkg/resource/R160000,10.1109/icsens.2011.6126936,Science
361,http://orkg.org/orkg/resource/R160004,10.1088/1361-6439/ab7785,Science
362,http://orkg.org/orkg/resource/R160010,10.1109/jsen.2021.3121882,Science
363,http://orkg.org/orkg/resource/R160015,10.4071/hitec-ta21,Science
364,http://orkg.org/orkg/resource/R160019,10.3390/s21186066,Science
365,http://orkg.org/orkg/resource/R160025,10.1109/jsen.2020.2998915,Science
366,http://orkg.org/orkg/resource/R160032,10.3390/ma14010128,Science
367,http://orkg.org/orkg/resource/R160037,10.3390/mi12010056,Science
368,http://orkg.org/orkg/resource/R160045,10.1007/s00542-020-05175-z,Science
369,http://orkg.org/orkg/resource/R160049,10.1109/nems.2019.8915652,Science
370,http://orkg.org/orkg/resource/R160053,10.1109/transducers.2019.8808553,Science
371,http://orkg.org/orkg/resource/R160057,10.1007/978-3-642-59497-7_122,Science
372,http://orkg.org/orkg/resource/R160061,10.1109/jsen.2006.870145,Science
373,http://orkg.org/orkg/resource/R160065,10.1142/9789812810861_0049,Science
374,http://orkg.org/orkg/resource/R160069,10.1109/sensor.1997.635502,Science
375,http://orkg.org/orkg/resource/R160073,10.1016/s0921-5107(98)00477-2,Science
376,http://orkg.org/orkg/resource/R160077,10.1109/hitec.1998.676799,Science
377,http://orkg.org/orkg/resource/R160081,10.1109/memsys.1996.493844,Science
378,http://orkg.org/orkg/resource/R160085,10.1007/s12633-021-01330-x,Science
379,http://orkg.org/orkg/resource/R160089,10.4028/www.scientific.net/msf.353-356.753,Science
380,http://orkg.org/orkg/resource/R160093,10.3938/jkps.61.1005,Science
381,http://orkg.org/orkg/resource/R160097,10.1109/iedm.1996.554038,Science
382,http://orkg.org/orkg/resource/R160101,10.1109/icsens.2010.5690714,Science
383,http://orkg.org/orkg/resource/R160105,10.1117/12.2050812,Science
384,http://orkg.org/orkg/resource/R160109,10.1109/sensors47087.2021.9639506,Science
385,http://orkg.org/orkg/resource/R160606,10.1021/acs.jpcc.6b06332,Inorganic Chemistry
386,http://orkg.org/orkg/resource/R160651,10.1016/s0925-4005(99)00124-0,Inorganic Chemistry
387,http://orkg.org/orkg/resource/R160677,10.1016/s0924-4247(00)00546-x,Inorganic Chemistry
388,http://orkg.org/orkg/resource/R160686,10.1088/1361-6439/aa7588,Inorganic Chemistry
389,http://orkg.org/orkg/resource/R161104,10.1098/rstb.2009.0054,Materials Chemistry
390,http://orkg.org/orkg/resource/R161108,10.5772/51057,Polymer Chemistry
391,http://orkg.org/orkg/resource/R161303,10.1016/j.ibiod.2015.04.024,Polymer Chemistry
392,http://orkg.org/orkg/resource/R161372,10.1002/advs.201900491,Polymer Chemistry
393,http://orkg.org/orkg/resource/R161385,10.1016/s0922-338x(97)82013-2,Polymer Chemistry
394,http://orkg.org/orkg/resource/R161395,10.1007/s13197-014-1697-8,Polymer Chemistry
395,http://orkg.org/orkg/resource/R161404,10.1016/j.polymdegradstab.2016.10.012,Polymer Chemistry
396,http://orkg.org/orkg/resource/R161419,10.1016/s0040-6090(03)00230-x,Science
397,http://orkg.org/orkg/resource/R161423,10.1021/cm062576e,Science
398,http://orkg.org/orkg/resource/R161427,10.1021/jp802216p,Science
399,http://orkg.org/orkg/resource/R161431,10.1021/la900113e,Science
400,http://orkg.org/orkg/resource/R161435,10.1049/cp.2010.1227,Science
401,http://orkg.org/orkg/resource/R161439,10.1149/1.3582765,Science
402,http://orkg.org/orkg/resource/R161443,10.1021/am302252p,Science
403,http://orkg.org/orkg/resource/R161446,10.1039/c0ee00086h,Science
404,http://orkg.org/orkg/resource/R161450,10.1021/am400866s,Science
405,http://orkg.org/orkg/resource/R161453,10.1021/nl5006433,Science
406,http://orkg.org/orkg/resource/R161457,10.1002/pip.2380,Science
407,http://orkg.org/orkg/resource/R161461,10.1016/j.synthmet.2015.06.001,Science
408,http://orkg.org/orkg/resource/R161466,10.1557/opl.2012.913,Science
409,http://orkg.org/orkg/resource/R161470,10.1021/cm504558g,Science
410,http://orkg.org/orkg/resource/R161474,10.1021/acsami.6b02701,Science
411,http://orkg.org/orkg/resource/R161477,10.1063/1.5120307,Science
412,http://orkg.org/orkg/resource/R161482,10.1108/mi-01-2020-0007,Science
413,http://orkg.org/orkg/resource/R161490,10.3390/nano11061504,Science
414,http://orkg.org/orkg/resource/R161497,10.1039/d0se01558j,Science
415,http://orkg.org/orkg/resource/R161502,10.1021/acsenergylett.1c01446,Science
416,http://orkg.org/orkg/resource/R161549,10.1002/marc.202000415,Polymer Chemistry
417,http://orkg.org/orkg/resource/R161568,10.3390/polym13030449,Polymer Chemistry
418,http://orkg.org/orkg/resource/R161588,10.1021/acs.energyfuels.1c01292,Polymer Chemistry
419,http://orkg.org/orkg/resource/R161598,10.1146/annurev-chembioeng-120919-012253,Polymer Chemistry
420,http://orkg.org/orkg/resource/R161603,10.1038/s41570-020-0163-6,Polymer Chemistry
421,http://orkg.org/orkg/resource/R161648,10.1103/physrevd.104.114508,Science
422,http://orkg.org/orkg/resource/R161692,10.3828/mlo.v0i0.364,Digital Humanities
423,http://orkg.org/orkg/resource/R161707,10.1609/aaai.v34i05.6264,Natural Language Processing
424,http://orkg.org/orkg/resource/R162342,10.1186/1471-2105-6-s1-s1,Natural Language Processing
425,http://orkg.org/orkg/resource/R162349,10.1186/1471-2105-6-s1-s2,Natural Language Processing
426,http://orkg.org/orkg/resource/R162352,10.1186/1471-2105-6-s1-s16,Natural Language Processing
427,http://orkg.org/orkg/resource/R162356,10.1186/gb-2008-9-s2-s2,Natural Language Processing
428,http://orkg.org/orkg/resource/R162360,10.1186/gb-2008-9-s2-s3,Natural Language Processing
429,http://orkg.org/orkg/resource/R162364,10.1186/gb-2008-9-s2-s4,Natural Language Processing
430,http://orkg.org/orkg/resource/R162369,10.1186/1471-2105-12-s8-s3,Natural Language Processing
431,http://orkg.org/orkg/resource/R162388,10.1186/1471-2105-12-s8-s2,Natural Language Processing
432,http://orkg.org/orkg/resource/R162400,10.1093/database/bau086,Natural Language Processing
433,http://orkg.org/orkg/resource/R162426,10.1093/database/baw121,Natural Language Processing
434,http://orkg.org/orkg/resource/R162474,10.1093/database/baw032,Natural Language Processing
435,http://orkg.org/orkg/resource/R162482,10.1093/database/baw067,Natural Language Processing
436,http://orkg.org/orkg/resource/R162489,10.1093/database/baw119,Natural Language Processing
437,http://orkg.org/orkg/resource/R162526,10.1093/database/bay104,Natural Language Processing
438,http://orkg.org/orkg/resource/R162540,10.1093/database/baz084,Natural Language Processing
439,http://orkg.org/orkg/resource/R162546,10.1093/database/bay147,Natural Language Processing
440,http://orkg.org/orkg/resource/R162664,10.1109/ssd.2012.6197994,Control Theory
441,http://orkg.org/orkg/resource/R162920,10.3115/1073083.1073112,Natural Language Processing
442,http://orkg.org/orkg/resource/R162973,10.18653/v1/w15-4319,Natural Language Processing
443,http://orkg.org/orkg/resource/R163028,10.18653/v1/w17-4418,Natural Language Processing
444,http://orkg.org/orkg/resource/R163043,10.3115/1225403.1225421,Natural Language Processing
445,http://orkg.org/orkg/resource/R163123,10.1007/978-3-030-33220-4_16,Semantic Web
446,http://orkg.org/orkg/resource/R163128,10.1016/j.artint.2012.03.006,Natural Language Processing
447,http://orkg.org/orkg/resource/R163186,10.18653/v1/2021.findings-emnlp.215,Natural Language Processing
448,http://orkg.org/orkg/resource/R163190,10.18653/v1/p17-1178,Natural Language Processing
449,http://orkg.org/orkg/resource/R163195,10.2314/KXP:1678112836,Semantic Web
450,http://orkg.org/orkg/resource/R163202,10.1016/j.jbi.2012.04.008,Natural Language Processing
451,http://orkg.org/orkg/resource/R163221,10.1021/ci980324v,Natural Language Processing
452,http://orkg.org/orkg/resource/R163542,10.18653/v1/w16-3001,Natural Language Processing
453,http://orkg.org/orkg/resource/R163595,10.18653/v1/w16-3002,Natural Language Processing
454,http://orkg.org/orkg/resource/R163609,10.18653/v1/w16-3003,Natural Language Processing
455,http://orkg.org/orkg/resource/R163616,10.18653/v1/d19-5725,Natural Language Processing
456,http://orkg.org/orkg/resource/R163656,10.18653/v1/d19-5701,Natural Language Processing
457,http://orkg.org/orkg/resource/R163666,10.18653/v1/d19-5710,Natural Language Processing
458,http://orkg.org/orkg/resource/R163702,10.18653/v1/d19-5719,Natural Language Processing
459,http://orkg.org/orkg/resource/R163725,10.18653/v1/d19-5729,Natural Language Processing
460,http://orkg.org/orkg/resource/R163738,10.1016/j.ifacol.2020.12.2193,Control Theory
461,http://orkg.org/orkg/resource/R164009,10.1371/journal.pone.0157989,Bioinformatics
462,http://orkg.org/orkg/resource/R164065,10.1016/j.automatica.2006.07.023,Control Theory
463,http://orkg.org/orkg/resource/R164070,10.1007/s00200-010-0137-x,Control Theory
464,http://orkg.org/orkg/resource/R164081,10.1016/j.ifacol.2017.08.907,Control Theory
465,http://orkg.org/orkg/resource/R164116,10.1007/978-3-642-41335-3_10,Semantic Web
466,http://orkg.org/orkg/resource/R164130,10.1142/s0219720010005014,Natural Language Processing
467,http://orkg.org/orkg/resource/R164162,10.1186/2041-1480-2-s5-s1,Natural Language Processing
468,http://orkg.org/orkg/resource/R164170,10.4230/DAGSEMPROC.08131.4,Natural Language Processing
469,http://orkg.org/orkg/resource/R164174,10.1186/1471-2105-9-10,Natural Language Processing
470,http://orkg.org/orkg/resource/R164317,10.1371/journal.pone.0014780,Natural Language Processing
471,http://orkg.org/orkg/resource/R164396,10.1145/2207676.2208570,Science
472,http://orkg.org/orkg/resource/R164400,10.1145/2317956.2318036,Science
473,http://orkg.org/orkg/resource/R164624,10.1186/s12859-017-1775-9,Natural Language Processing
474,http://orkg.org/orkg/resource/R166174,10.1137/1.9781611974010.66,Natural Language Processing
475,http://orkg.org/orkg/resource/R166276,10.35111/9FX9-GZ10,Natural Language Processing
476,http://orkg.org/orkg/resource/R166335,10.1186/1471-2105-6-s1-s11,Natural Language Processing
477,http://orkg.org/orkg/resource/R166672,10.24874/IJQR13.01-02,Science
478,http://orkg.org/orkg/resource/R166682,10.1080/13032917.2020.1729215,Science
479,http://orkg.org/orkg/resource/R166689,10.1142/S0219622020500352,Science
480,http://orkg.org/orkg/resource/R166693,10.1016/j.jhtm.2017.11.004,Science
481,http://orkg.org/orkg/resource/R166697,10.2298/IJGI2001031P,Science
482,http://orkg.org/orkg/resource/R166701,10.1016/J.IJHM.2013.01.003,Science
483,http://orkg.org/orkg/resource/R166705,10.1371/journal.pone.0148528,Science
484,http://orkg.org/orkg/resource/R166892,10.1007/978-3-030-30796-7_7,Semantic Web
485,http://orkg.org/orkg/resource/R168464,10.1371/journal.pbio.1002340,Bioinformatics
486,http://orkg.org/orkg/resource/R168467,10.1371/journal.pbio.2005970,Bioinformatics
487,http://orkg.org/orkg/resource/R168472,10.1371/journal.pcbi.0010053,Bioinformatics
488,http://orkg.org/orkg/resource/R168483,10.1371/journal.pcbi.1000156,Bioinformatics
489,http://orkg.org/orkg/resource/R168487,10.1371/journal.pcbi.1000233,Bioinformatics
490,http://orkg.org/orkg/resource/R168492,10.1371/journal.pcbi.1000440,Bioinformatics
491,http://orkg.org/orkg/resource/R168498,10.1371/journal.pcbi.1002163,Bioinformatics
492,http://orkg.org/orkg/resource/R168503,10.1371/journal.pcbi.1002380,Bioinformatics
493,http://orkg.org/orkg/resource/R168508,10.1371/journal.pcbi.1002780,Bioinformatics
494,http://orkg.org/orkg/resource/R168516,10.1371/journal.pcbi.1002882,Bioinformatics
495,http://orkg.org/orkg/resource/R168521,10.1371/journal.pcbi.1002970,Bioinformatics
496,http://orkg.org/orkg/resource/R168527,10.1371/journal.pcbi.1003153,Bioinformatics
497,http://orkg.org/orkg/resource/R168532,10.1371/journal.pcbi.1003227,Bioinformatics
498,http://orkg.org/orkg/resource/R168535,10.1371/journal.pcbi.1003441,Bioinformatics
499,http://orkg.org/orkg/resource/R168539,10.1371/journal.pcbi.1003537,Bioinformatics
500,http://orkg.org/orkg/resource/R168543,10.1371/journal.pcbi.1003676,Bioinformatics
501,http://orkg.org/orkg/resource/R168547,10.1371/journal.pcbi.1003702,Bioinformatics
502,http://orkg.org/orkg/resource/R168549,10.1371/journal.pcbi.1003792,Bioinformatics
503,http://orkg.org/orkg/resource/R168556,10.1371/journal.pcbi.1003822,Bioinformatics
504,http://orkg.org/orkg/resource/R168564,10.1371/journal.pcbi.1003829,Bioinformatics
505,http://orkg.org/orkg/resource/R168568,10.1371/journal.pcbi.1003842,Bioinformatics
506,http://orkg.org/orkg/resource/R168574,10.1371/journal.pcbi.1003880,Bioinformatics
507,http://orkg.org/orkg/resource/R168577,10.1371/journal.pcbi.1003929,Bioinformatics
508,http://orkg.org/orkg/resource/R168584,10.1371/journal.pcbi.1004085,Bioinformatics
509,http://orkg.org/orkg/resource/R168591,10.1371/journal.pcbi.1004415,Bioinformatics
510,http://orkg.org/orkg/resource/R168595,10.1371/journal.pcbi.1004503,Bioinformatics
511,http://orkg.org/orkg/resource/R168599,10.1371/journal.pcbi.1004572,Bioinformatics
512,http://orkg.org/orkg/resource/R168604,10.1371/journal.pcbi.1004634,Bioinformatics
513,http://orkg.org/orkg/resource/R168608,10.1371/journal.pcbi.1004728,Bioinformatics
514,http://orkg.org/orkg/resource/R168614,10.1371/journal.pcbi.1004732,Bioinformatics
515,http://orkg.org/orkg/resource/R168616,10.1371/journal.pcbi.1004809,Bioinformatics
516,http://orkg.org/orkg/resource/R168625,10.1371/journal.pcbi.1004873,Bioinformatics
517,http://orkg.org/orkg/resource/R168629,10.1371/journal.pcbi.1004877,Bioinformatics
518,http://orkg.org/orkg/resource/R168633,10.1371/journal.pcbi.1004925,Bioinformatics
519,http://orkg.org/orkg/resource/R168638,10.1371/journal.pcbi.1004976,Bioinformatics
520,http://orkg.org/orkg/resource/R168642,10.1371/journal.pcbi.1005096,Bioinformatics
521,http://orkg.org/orkg/resource/R168646,10.1371/journal.pcbi.1005115,Bioinformatics
522,http://orkg.org/orkg/resource/R168653,10.1371/journal.pcbi.1005130,Bioinformatics
523,http://orkg.org/orkg/resource/R168655,10.1371/journal.pcbi.1005351,Bioinformatics
524,http://orkg.org/orkg/resource/R168659,10.1371/journal.pcbi.1005480,Bioinformatics
525,http://orkg.org/orkg/resource/R168663,10.1371/journal.pcbi.1005518,Bioinformatics
526,http://orkg.org/orkg/resource/R168667,10.1371/journal.pcbi.1005530,Bioinformatics
527,http://orkg.org/orkg/resource/R168673,10.1371/journal.pcbi.1005564,Bioinformatics
528,http://orkg.org/orkg/resource/R168677,10.1371/journal.pcbi.1005695,Bioinformatics
529,http://orkg.org/orkg/resource/R168679,10.1371/journal.pcbi.1005839,Bioinformatics
530,http://orkg.org/orkg/resource/R168683,10.1371/journal.pcbi.1005851,Bioinformatics
531,http://orkg.org/orkg/resource/R168687,10.1371/journal.pcbi.1005865,Bioinformatics
532,http://orkg.org/orkg/resource/R168691,10.1371/journal.pcbi.1005898,Bioinformatics
533,http://orkg.org/orkg/resource/R168697,10.1371/journal.pcbi.1005991,Bioinformatics
534,http://orkg.org/orkg/resource/R168707,10.1371/journal.pcbi.1006019,Bioinformatics
535,http://orkg.org/orkg/resource/R168713,10.1371/journal.pcbi.1006030,Bioinformatics
536,http://orkg.org/orkg/resource/R168717,10.1371/journal.pcbi.1006058,Bioinformatics
537,http://orkg.org/orkg/resource/R168721,10.1371/journal.pcbi.1006080,Bioinformatics
538,http://orkg.org/orkg/resource/R168725,10.1371/journal.pcbi.1006223,Bioinformatics
